repo	module	file_path	class_name	kind	extends	table_or_path	field_count	fields
autoims-backend	shared-services	shared-services/src/main/java/cars/ship/autoims/sync/impl/SyncToAutoImsServiceImpl.java	SyncToAutoImsServiceImpl	dto			23	autoImsClient:AutoImsClient;appConfig:AppConfig;companyConfigRepository:CompanyConfigRepository;unitUpdateRepository:UnitUpdateRepository;autoImsTransportUpdateConverter:AutoImsTransportUpdateConverter;notesRepository:NotesRepository;objectSerializer:ObjectSerializer;companyConfig:CompanyConfigDto;firstUpdateResponseBuilder:SyncToAutoImsServiceResponseBuilder;unitsWithMoreNotesToSync:AutoImsUnitUpdate[];notesBatch:AutoImsUnitUpdate[];notesToMarkSynced:AutoImsNoteValue[];notSyncedNotes:AutoImsNoteValue[];transportUpdate:AutoImsTransportUpdateDto;transportUpdateRequest:AutoImsTransportUpdateRequestDto;autoImsClientInfo:AutoImsClientInfoDto;transportUpdateResponse:AutoImsTransportUpdateResponseDto;idToSha:String[];jsonString:String;digest:MessageDigest;hash:byte[];res:String[];lastSha:String
autoims-backend	autoims-mock	autoims-mock/src/main/java/cars/ship/autoims/mock/dto/NoteResponseDto.java	NoteResponseDto	dto			0	
autoims-backend	autoims-mock	autoims-mock/src/main/java/cars/ship/autoims/mock/dto/VehiclesResponseDto.java	VehiclesResponseDto	dto			0	
autoims-backend	autoims-mock	autoims-mock/src/main/java/cars/ship/autoims/mock/dto/TransportUpdateDto.java	TransportUpdateDto	dto			0	
autoims-backend	autoims-mock	autoims-mock/src/main/java/cars/ship/autoims/mock/dto/TransportUpdatesDto.java	TransportUpdatesDto	dto			0	
autoims-backend	autoims-mock	autoims-mock/src/main/java/cars/ship/autoims/mock/dto/VehicleFormatResponseDto.java	VehicleFormatResponseDto	dto			0	
autoims-backend	autoims-mock	autoims-mock/src/main/java/cars/ship/autoims/mock/dto/TransportUpdateResponseDto.java	TransportUpdateResponseDto	dto			0	
autoims-backend	autoims-mock	autoims-mock/src/main/java/cars/ship/autoims/mock/dto/VehicleResponseErrorDto.java	VehicleResponseErrorDto	dto			0	
autoims-backend	autoims-mock	autoims-mock/src/main/java/cars/ship/autoims/mock/dto/VinMessageDto.java	VinMessageDto	dto			0	
autoims-backend	autoims-mock	autoims-mock/src/main/java/cars/ship/autoims/mock/dto/LocationDto.java	LocationDto	dto			0	
autoims-backend	autoims-mock	autoims-mock/src/main/java/cars/ship/autoims/mock/dto/VehicleResponseDto.java	VehicleResponseDto	dto			0	
autoims-backend	autoims-mock	autoims-mock/src/main/java/cars/ship/autoims/mock/rest/VehicleController.java	VehicleController	dto			10	vehicleService:VehicleService;authResponse:ResponseEntity<VehiclesResponseDto>;res:ResponseEntity<VehiclesResponseDto>;res:ResponseEntity<VehiclesResponseDto>;res:ResponseEntity<VehiclesResponseDto>;vehicleCount:int;statusCode:HttpStatus;changesSinceInstant:Instant;vehicles:VehiclesResponseDto;parsedChangesSince:TemporalAccessor
autoims-backend	autoims-mock	autoims-mock/src/main/java/cars/ship/autoims/mock/store/InventoryMemoryStore.java	InventoryMemoryStore	dto			9	generator:VehicleResponseGenerator;inventory:ConcurrentMap<String, VehicleResponseDto>;lastUpdated:Instant;sourceUnit:VehicleResponseDto;notes:NoteResponseDto[];updatedUnitBuilder:VehicleResponseDto.VehicleResponseDtoBuilder;pickupLocation:LocationDto;autoImsResponse:String;objectMapper:ObjectMapper
autoims-backend	worker-dtos	worker-dtos/src/main/java/cars/ship/autoims/dtos/sync/SyncJobCompletedWebSocketMsgDto.java	SyncJobCompletedWebSocketMsgDto	dto	WebSocketBaseMsgDto		3	jobId:String;syncType:SyncTypeEnum;syncJobStatus:SyncJobStatusEnum
autoims-backend	worker-dtos	worker-dtos/src/main/java/cars/ship/autoims/dtos/sync/SyncJobMsgDto.java	SyncJobMsgDto	dto	JobBaseMsgDto		2	syncType:SyncTypeEnum;syncJobStatus:SyncJobStatusEnum
autoims-backend	infra-interfaces	infra-interfaces/src/main/java/cars/ship/autoims/infra/autoims/dtos/AutoImsVinMessageDto.java	AutoImsVinMessageDto	dto			0	
autoims-backend	infra-interfaces	infra-interfaces/src/main/java/cars/ship/autoims/infra/autoims/dtos/AutoImsInventoryListDto.java	AutoImsInventoryListDto	dto			2	data:AutoImsInventoryDto[][];res:AutoImsInventoryDto[]
autoims-backend	infra-interfaces	infra-interfaces/src/main/java/cars/ship/autoims/infra/autoims/dtos/AutoImsTransportUpdateDto.java	AutoImsTransportUpdateDto	dto			0	
autoims-backend	infra-interfaces	infra-interfaces/src/main/java/cars/ship/autoims/infra/autoims/dtos/AutoImsResponseDto.java	AutoImsResponseDto	dto			0	
autoims-backend	infra-interfaces	infra-interfaces/src/main/java/cars/ship/autoims/infra/autoims/dtos/AutoImsInventoryNoteDto.java	AutoImsInventoryNoteDto	dto			0	
autoims-backend	infra-interfaces	infra-interfaces/src/main/java/cars/ship/autoims/infra/autoims/dtos/AutoImsClientInfoDto.java	AutoImsClientInfoDto	dto			0	
autoims-backend	infra-interfaces	infra-interfaces/src/main/java/cars/ship/autoims/infra/autoims/dtos/AutoImsTransportUpdateResponseDto.java	AutoImsTransportUpdateResponseDto	dto			0	
autoims-backend	infra-interfaces	infra-interfaces/src/main/java/cars/ship/autoims/infra/autoims/dtos/AutoImsTransportUpdateRequestDto.java	AutoImsTransportUpdateRequestDto	dto			0	
autoims-backend	infra-interfaces	infra-interfaces/src/main/java/cars/ship/autoims/infra/autoims/dtos/AutoImsInventoryDto.java	AutoImsInventoryDto	dto			0	
autoims-backend	infra-interfaces	infra-interfaces/src/main/java/cars/ship/autoims/infra/locationprovider/dtos/AutoImsLocationInfoDto.java	AutoImsLocationInfoDto	dto			0	
autoims-backend	domain	domain/src/main/java/cars/ship/autoims/domain/units/AutoImsUnitUpdate.java	AutoImsUnitUpdate	dto	AggregateRoot		4	unitUpdate:AutoImsUnitUpdateValue;pickupAddress:AddressInfoUpdateValue;deliveryAddress:AddressInfoUpdateValue;unitTransportInfo:TransportInfoUpdateValue
autoims-backend	domain	domain/src/main/java/cars/ship/autoims/domain/units/vos/AddressInfoUpdateValue.java	AddressInfoUpdateValue	dto			7	name:String;companyName:String;phone:String;address:String;city:String;state:String;zip:String
autoims-backend	domain	domain/src/main/java/cars/ship/autoims/domain/units/vos/AutoImsUnitUpdateValue.java	AutoImsUnitUpdateValue	dto			0	
autoims-backend	domain	domain/src/main/java/cars/ship/autoims/domain/units/vos/TransportInfoUpdateValue.java	TransportInfoUpdateValue	dto			0	
autoims-backend	domain	domain/src/main/java/cars/ship/autoims/domain/units/vos/AutoImsNoteValue.java	AutoImsNoteValue	dto			0	
autoims-backend	domain	domain/src/main/java/cars/ship/autoims/domain/units/events/AutoImsUnitUpdatedEvent.java	AutoImsUnitUpdatedEvent	dto			0	
autoims-backend	domain	domain/src/main/java/cars/ship/autoims/domain/sync/SyncJob.java	SyncJob	dto	AggregateRoot		6	syncSummary:String;status:SyncJobStatusEnum;syncType:SyncTypeEnum;timeMeta:TimeMeta;companyId:String;inventoryJobId:String
autoims-backend	domain	domain/src/main/java/cars/ship/autoims/domain/sync/SyncJobUnit.java	SyncJobUnit	dto	AggregateRoot		6	syncJob:SyncJob;autoImsUnitUpdateValue:AutoImsUnitUpdateValue;syncErrors:String;timeMeta:TimeMeta;syncJobUnitType:SyncJobUnitTypeEnum;status:SyncJobUnitStatusEnum
autoims-backend	domain	domain/src/main/java/cars/ship/autoims/domain/sync/events/SyncJobProcessedEvent.java	SyncJobProcessedEvent	dto			0	
autoims-backend	domain	domain/src/main/java/cars/ship/autoims/domain/sync/events/SyncJobUnitProcessingStartedEvent.java	SyncJobUnitProcessingStartedEvent	dto			0	
autoims-backend	domain	domain/src/main/java/cars/ship/autoims/domain/sync/events/SyncJobReadyForProcessingEvent.java	SyncJobReadyForProcessingEvent	dto			0	
autoims-backend	domain	domain/src/main/java/cars/ship/autoims/domain/sync/events/SyncJobProcessingStartedEvent.java	SyncJobProcessingStartedEvent	dto			0	
autoims-backend	domain	domain/src/main/java/cars/ship/autoims/domain/sync/events/SyncJobUnitReadyForProcessingEvent.java	SyncJobUnitReadyForProcessingEvent	dto			0	
autoims-backend	domain	domain/src/main/java/cars/ship/autoims/domain/sync/events/SyncJobUnitProcessedEvent.java	SyncJobUnitProcessedEvent	dto			0	
autoims-backend	domain	domain/src/main/java/cars/ship/autoims/domain/sharedkernel/VehicleVin.java	VehicleVin	dto			0	
autoims-backend	domain	domain/src/main/java/cars/ship/autoims/domain/sharedkernel/YearMakeModel.java	YearMakeModel	dto			0	
autoims-backend	domain	domain/src/main/java/cars/ship/autoims/domain/sharedkernel/User.java	User	dto			0	
autoims-backend	worker-services	worker-services/src/main/java/cars/ship/autoims/worker/config/AutoImsWorkerConfig.java	AutoImsWorkerConfig	dto			4	pubSub:PubSub;inventory:String;posting:String;subscriptions:Subscriptions
axe-call-integration	axe-call-integration	src/main/java/cars/ship/axecallintegration/dto/CallResponseDto.java	CallResponseDto	dto			0	
axe-call-integration	axe-call-integration	src/main/java/cars/ship/axecallintegration/dto/WebhookEventDto.java	WebhookEventDto	dto			0	
axe-call-integration	axe-call-integration	src/main/java/cars/ship/axecallintegration/dto/InitiateCallResponseDto.java	InitiateCallResponseDto	dto			0	
axe-call-integration	axe-call-integration	src/main/java/cars/ship/axecallintegration/dto/CreateCallRequestDto.java	CreateCallRequestDto	dto			0	
axe-call-integration	axe-call-integration	src/main/java/cars/ship/axecallintegration/dto/CallsPageViewDto.java	CallsPageViewDto	dto			0	
axe-call-integration	axe-call-integration	src/main/java/cars/ship/axecallintegration/dto/CallDetailViewDto.java	CallDetailViewDto	dto			0	
axe-call-integration	axe-call-integration	src/main/java/cars/ship/axecallintegration/dto/CampaignSyncResponseDto.java	CampaignSyncResponseDto	dto			0	
axe-call-integration	axe-call-integration	src/main/java/cars/ship/axecallintegration/dto/InitiateCallRequestDto.java	InitiateCallRequestDto	dto			0	
axe-call-integration	axe-call-integration	src/main/java/cars/ship/axecallintegration/dto/TranscriptSegmentDto.java	TranscriptSegmentDto	dto			0	
axe-call-integration	axe-call-integration	src/main/java/cars/ship/axecallintegration/dto/CallsPageResponseDto.java	CallsPageResponseDto	dto			0	
axe-call-integration	axe-call-integration	src/main/java/cars/ship/axecallintegration/dto/CallStatusResponseDto.java	CallStatusResponseDto	dto			0	
axe-call-integration	axe-call-integration	src/main/java/cars/ship/axecallintegration/dto/CallEndedEventDataDto.java	CallEndedEventDataDto	dto			0	
axe-call-integration	axe-call-integration	src/main/java/cars/ship/axecallintegration/dto/CallDetailsResponseDto.java	CallDetailsResponseDto	dto			0	
axe-call-integration	axe-call-integration	src/main/java/cars/ship/axecallintegration/entity/AxeCallEntity.java	AxeCallEntity	jpa	PanacheEntityBase	axe_calls	10	id:Long;callId:String;loadId:String;assistantId:UUID;status:String;phoneNumber:String;companyId:String;userId:String;createdAt:Instant;updatedAt:Instant
axe-call-integration	axe-call-integration	src/main/java/cars/ship/axecallintegration/entity/AxeCallRecordEntity.java	AxeCallRecordEntity	jpa	PanacheEntityBase	axe_call_records	25	id:Long;callId:UUID;campaignId:UUID;campaignName:String;summary:String;transcript:String;durationSeconds:Integer;startedAt:Instant;endedAt:Instant;extractedData:Object[];startingVariables:Object[];calledPhoneNumber:String;externalId:String;endReason:String;assistantId:UUID;assistantLabel:String;status:String;recordingUrl:String;wasSuccessful:Boolean;campaignCustomerId:UUID;notes:String;flaggedForReview:Boolean;callReachedVoicemail:Boolean;customerSentiment:String;syncedAt:Instant
axe-call-integration	axe-call-integration	src/main/java/cars/ship/axecallintegration/entity/AxeCampaignEntity.java	AxeCampaignEntity	jpa	PanacheEntityBase	axe_campaigns	15	id:Long;campaignId:UUID;name:String;status:String;assistantId:UUID;assistantLabel:String;scheduledAt:Instant;endedReason:String;customerCount:Integer;totalCalls:Integer;totalCallsCompleted:Integer;totalCallsSuccessful:Integer;totalEndedInVoicemail:Integer;axeCreatedAt:String;syncedAt:Instant
axe-call-integration	axe-call-integration	src/main/java/cars/ship/axecallintegration/client/dtos/CampaignListResponseDto.java	CampaignListResponseDto	dto			0	
axe-call-integration	axe-call-integration	src/main/java/cars/ship/axecallintegration/client/dtos/CreateCallResponseDto.java	CreateCallResponseDto	dto			0	
axe-call-integration	axe-call-integration	src/main/java/cars/ship/axecallintegration/client/dtos/CampaignDto.java	CampaignDto	dto			0	
axe-call-integration	axe-call-integration	src/main/java/cars/ship/axecallintegration/client/dtos/CallRecordDto.java	CallRecordDto	dto			0	
bi-databricks-backend	bi-databricks-backend	src/main/java/cars/ship/databricks/entity/CompanyDashboard.java	CompanyDashboard	jpa	BaseDbEntity	company_dashboards	2	companyConfig:CompanyConfig;dashboardId:String
bi-databricks-backend	bi-databricks-backend	src/main/java/cars/ship/databricks/entity/CompanyConfig.java	CompanyConfig	jpa	BaseDbEntity	company_config	5	companyId:String;clientId:String;clientSecret:String;dashboards:CompanyDashboard[];dashboard:CompanyDashboard
bi-databricks-backend	bi-databricks-backend	src/main/java/cars/ship/databricks/dtos/EmbedTokenResponseDto.java	EmbedTokenResponseDto	dto			5	token:String;workspaceUrl:String;workspaceId:String;dashboardId:String;expiresAt:Instant
bi-databricks-backend	bi-databricks-backend	src/main/java/cars/ship/databricks/dtos/CompanyConfigDto.java	CompanyConfigDto	dto			0	
bi-databricks-backend	bi-databricks-backend	src/main/java/cars/ship/databricks/dtos/CompanyDashboardConfigDto.java	CompanyDashboardConfigDto	dto			0	
bi-databricks-backend	bi-databricks-backend	src/main/java/cars/ship/databricks/dtos/GlobalFilterResult.java	GlobalFilterResult	dto			3	encodedFilter:String;parentLevelAccess:boolean;parentCompanyId:String
bi-databricks-backend	bi-databricks-backend	src/main/java/cars/ship/databricks/dtos/external/ServicePrincipalTokenDto.java	ServicePrincipalTokenDto	dto			4	accessToken:String;tokenType:String;expiresIn:Integer;scope:String
bi-databricks-backend	bi-databricks-backend	src/main/java/cars/ship/databricks/dtos/external/TokenInfoResponseDto.java	TokenInfoResponseDto	dto	PropertiesBase		3	authorizationDetails:Object[][];scope:String;customClaim:String
chat-backend	chat-backend	src/main/java/cars/ship/shipperlite/chat/config/AppConfigImpl.java	AppConfigImpl	dto			22	db:Db;pubSub:PubSub;idHashing:IdHashing;security:Security;userManagement:UserManagement;notification:Notification;singleSpa:SingleSpa;impersonator:Impersonator;corsAllowedOrigins:String[];applicationSchema:String;subscriptions:String[];topics:String[];salt:String;alphabet:String;baseUrl:String;usersEndpoint:String;companiesEndpoint:String;emailTemplateId:String;loadMateLoadDetailsUrl:String;carrierLoadDetailsUrl:String;baseUrl:String;postingLoadsSearchEndpoint:String
chat-backend	chat-backend	src/main/java/cars/ship/shipperlite/chat/application/adapters/out/clients/MediaProxyService.java	MediaProxyService	dto			5	mediaProxyClient:MediaProxyClient;ttlApi:Duration;urls:String[];accessUrlsMap:String[];originalUrl:String
chat-backend	chat-backend	src/main/java/cars/ship/shipperlite/chat/application/adapters/in/web/rest/dtos/DiscussionDto.java	DiscussionDto	dto			7	id:String;loadId:String;initiatorId:String;initiatorType:DiscussionTypeEnum;recipientId:String;recipientType:DiscussionTypeEnum;createdAt:Instant
chat-backend	chat-backend	src/main/java/cars/ship/shipperlite/chat/application/adapters/in/web/rest/dtos/ParticipantDto.java	ParticipantDto	dto			7	id:String;externalId:String;companyExternalId:String;name:String;email:String;phoneNumber:String;profilePictureUrl:String
chat-backend	chat-backend	src/main/java/cars/ship/shipperlite/chat/application/adapters/in/web/rest/dtos/MessageDto.java	MessageDto	dto			5	id:String;content:String;isRead:boolean;creator:ParticipantDto;createdAt:Instant
chat-backend	chat-backend	src/main/java/cars/ship/shipperlite/chat/application/adapters/in/web/rest/dtos/UnreadDiscussionInfoDto.java	UnreadDiscussionInfoDto	dto			8	id:String;loadId:String;unreadMessages:int;initiatorId:String;initiatorType:DiscussionTypeEnum;recipientId:String;recipientType:DiscussionTypeEnum;createdAt:Instant
chat-backend	chat-backend	src/main/java/cars/ship/shipperlite/chat/application/adapters/in/pubsub/dto/UserEventPubSubDto.java	UserEventPubSubDto	dto			1	user:V2UserAccountPubSubDto
chat-backend	chat-backend	src/main/java/cars/ship/shipperlite/chat/application/adapters/in/pubsub/dto/CompanyEventPubSubDto.java	CompanyEventPubSubDto	dto			1	company:V2CompanyPubSubDto
chat-backend	chat-backend	src/main/java/cars/ship/shipperlite/chat/domain/model/Message.java	Message	jpa	BaseEntity	message	3	isRead:boolean;discussion:Discussion;creator:Participant
chat-backend	chat-backend	src/main/java/cars/ship/shipperlite/chat/domain/model/Participant.java	Participant	jpa	BaseEntity	participant	8	externalId:String;companyExternalId:String;company:Company;name:String;email:String;phoneNumber:String;profilePictureUrl:String;lastModifiedUserBe:Instant
chat-backend	chat-backend	src/main/java/cars/ship/shipperlite/chat/domain/model/Company.java	Company	jpa	BaseEntity	company	7	externalId:String;name:String;email:String;phoneNumber:String;logoUrl:String;lastModifiedUserBe:Instant;companyType:CompanyTypeEnum
chat-backend	chat-backend	src/main/java/cars/ship/shipperlite/chat/domain/model/Discussion.java	Discussion	jpa	BaseEntity	discussion	6	loadId:String;messages:Message[];recipientId:String;initiatorId:String;initiatorType:DiscussionTypeEnum;recipientType:DiscussionTypeEnum
chat-backend	chat-backend	src/main/java/cars/ship/shipperlite/chat/domain/model/vo/WebSocketChatData.java	WebSocketChatData	dto			5	loadId:String;initiatorId:String;recipientId:String;action:WebSocketChatActionEnum;name:String
chat-backend	chat-backend	src/main/java/cars/ship/shipperlite/chat/domain/model/vo/UnreadDiscussionInfoVo.java	UnreadDiscussionInfoVo	dto			8	id:Long;loadId:String;unreadMessages:int;initiatorId:String;initiatorType:DiscussionTypeEnum;recipientId:String;recipientType:DiscussionTypeEnum;createdAt:Instant
